cow_id,bull_id
DE00000077623,US00000003459
NL00000078134,US00000003459
RU00000078197,US00000003459
GB00000075281,US00000003459
RU00000075340,US00000003459
GB00000075516,US00000003459
GB00000076466,US00000003459
DE00000076472,US00000003459
US00000076556,US00000003459
DE00000075975,US00000003459
US00000076037,US00000003459
RU00000076148,US00000003459
DE00000072726,US00000003459
GB00000076242,US00000003459
FR00000077723,US00000003459
US00000076774,US00000003459
NL00000076883,US00000003459
DE00000076933,US00000003459
RU00000074571,US00000003459
NL00000074574,US00000003459
GB00000075223,US00000003459
FR00000090890,US00000003459
FR00000072312,US00000003459
GB00000092395,US00000003459
RU00000092401,US00000003459
RU00000091240,US00000003459
RU00000075224,US00000003459
DE00000074794,US00000003459
RU00000075577,US00000003459
FR00000075166,US00000003459
RU00000091275,US00000003459
FR00000091341,US00000003459
GB00000091404,US00000003459
US00000092442,US00000003459
RU00000092498,US00000003459
RU00000092549,US00000003459
DE00000074022,US00000003459
GB00000074079,US00000003459
NL00000074094,US00000003459
US00000074138,US00000003459
GB00000075262,US00000003459
DE00000074431,US00000003459
US00000074443,US00000003459
FR00000074886,US00000003459
GB00000069435,US00000003459
NL00000069516,US00000003459
DE00000052878,US00000003459
US00000052970,US00000003459
NL00000053089,US00000003459
NL00000063013,US00000003459
DE00000053483,US00000003459
RU00000077390,US00000003459
FR00000075322,US00000003459
RU00000073499,US00000003459
US00000073255,US00000003459
US00000073366,US00000003459
RU00000074180,US00000003459
NL00000074183,US00000003459
FR00000073801,US00000003459
US00000073854,US00000003459
RU00000073611,US00000003459
DE00000069255,US00000003459
US00000074279,US00000003459
FR00000074323,US00000003459
NL00000074336,US00000003459
RU00000074386,US00000003459
FR00000073105,US00000003459
DE00000073110,US00000003459
DE00000073148,US00000003459
NL00000072431,US00000003459
DE00000072434,US00000003459
GB00000089888,US00000003459
RU00000092578,US00000003459
US00000092605,US00000003459
FR00000091534,US00000003459
US00000073189,US00000003459
GB00000069900,US00000003459
DE00000069369,US00000003459
NL00000091342,US00000003459
DE00000070128,US00000003459
FR00000070189,US00000003459
DE00000070201,US00000003459
DE00000070258,US00000003459
RU00000075299,US00000003459
US00000053425,US00000003459
RU00000073970,US00000003459
DE00000072411,US00000003459
GB00000067500,US00000003459
NL00000067535,US00000003459
DE00000072218,US00000003459
FR00000072236,US00000003459
RU00000074008,US00000003459
RU00000073023,US00000003459
US00000072551,US00000003459
GB00000056310,US00000003459
GB00000091592,US00000003459
DE00000091774,US00000003459
FR00000091781,US00000003459
FR00000091791,US00000003459
DE00000089896,US00000003459
FR00000089984,US00000003459
GB00000074095,US00000003459
RU00000070209,US00000003459
RU00000072098,US00000003459
FR00000072106,US00000003459
RU00000072142,US00000003459
DE00000072158,US00000003459
DE00000072167,US00000003459
US00000072191,US00000003459
NL00000072194,US00000003459
RU00000070210,US00000003459
GB00000070357,US00000003459
US00000067253,US00000003459
DE00000067352,US00000003459
DE00000067442,US00000003459
US00000067457,US00000003459
DE00000071701,US00000003459
DE00000067228,US00000003459
FR00000087221,US00000003459
GB00000081296,US00000003459
NL00000081507,US00000003459
RU00000081780,US00000003459
DE00000081879,US00000003459
NL00000087357,US00000003459
DE00000091630,US00000003459
GB00000091712,US00000003459
DE00000093138,US00000003459
NL00000067005,US00000003459
RU00000070433,US00000003459
DE00000071989,US00000003459
US00000072029,US00000003459
DE00000072059,US00000003459
DE00000072060,US00000003459
RU00000071443,US00000003459
NL00000071536,US00000003459
US00000071542,US00000003459
FR00000067049,US00000003459
DE00000067058,US00000003459
US00000067060,US00000003459
NL00000067084,US00000003459
US00000067088,US00000003459
FR00000071609,US00000003459
US00000090248,US00000003459
NL00000090302,US00000003459
DE00000090345,US00000003459
DE00000093055,US00000003459
RU00000066759,US00000003459
FR00000055982,US00000003459
GB00000066817,US00000003459
GB00000066856,US00000003459
NL00000077377,US00000003459
DE00000071311,US00000003459
GB00000071430,US00000003459
DE00000066907,US00000003459
US00000066967,US00000003459
US00000066970,US00000003459
GB00000094415,US00000003459
DE00000094416,US00000003459
GB00000094424,US00000003459
GB00000072586,US00000003459
US00000070372,US00000003459
US00000094379,US00000003459
US00000094380,US00000003459
NL00000094382,US00000003459
DE00000094388,US00000003459
NL00000094391,US00000003459
RU00000067781,US00000003459
NL00000067871,US00000003459
GB00000067882,US00000003459
DE00000067957,US00000003459
DE00000067964,US00000003459
NL00000068284,US00000003459
NL00000070033,US00000003459
NL00000070080,US00000003459
US00000038523,US00000003459
FR00000070120,US00000003459
US00000070121,US00000003459
DE00000070263,US00000003459
NL00000056101,US00000003459
RU00000070343,US00000003459
RU00000090079,US00000003459
FR00000070600,US00000003459
DE00000070635,US00000003459
RU00000070778,US00000003459
RU00000070837,US00000003459
US00000070840,US00000003459
RU00000070399,US00000003459
RU00000070966,US00000003459
DE00000071005,US00000003459
FR00000071136,US00000003459
DE00000071176,US00000003459
NL00000065225,US00000003459
GB00000067698,US00000003459
US00000067763,US00000003459
NL00000067776,US00000003459
NL00000068518,US00000003459
US00000068521,US00000003459
GB00000068705,US00000003459
GB00000068813,US00000003459
FR00000068889,US00000003459
FR00000068949,US00000003459
RU00000069305,US00000003459
FR00000070451,US00000003459
DE00000069534,US00000003459
GB00000069752,US00000003459
GB00000069868,US00000003459
RU00000069914,US00000003459
DE00000070488,US00000003459
NL00000070496,US00000003459
RU00000066249,US00000003459
DE00000054233,US00000003459
FR00000065086,US00000003459
RU00000065088,US00000003459
DE00000066717,US00000003459
GB00000066743,US00000003459
US00000066404,US00000003459
GB00000066429,US00000003459
US00000066462,US00000003459
NL00000066583,US00000003459
DE00000066623,US00000003459
US00000066702,US00000003459
NL00000068378,US00000003459
GB00000068421,US00000003459
NL00000065967,US00000003459
FR00000065976,US00000003459
GB00000065982,US00000003459
NL00000054082,US00000003459
US00000093225,US00000003459
GB00000093231,US00000003459
FR00000093246,US00000003459
FR00000093270,US00000003459
GB00000093355,US00000003459
FR00000054095,US00000003459
NL00000064765,US00000003459
RU00000064810,US00000003459
GB00000064892,US00000003459
GB00000066068,US00000003459
GB00000066210,US00000003459
NL00000055936,US00000003459
NL00000065572,US00000003459
RU00000065646,US00000003459
NL00000065688,US00000003459
NL00000065697,US00000003459
FR00000053795,US00000003459
DE00000064581,US00000003459
RU00000064682,US00000003459
RU00000065831,US00000003459
US00000065871,US00000003459
NL00000065876,US00000003459
DE00000077740,US00000003459
DE00000065881,US00000003459
NL00000065930,US00000003459
NL00000065957,US00000003459
NL00000065960,US00000003459
US00000053401,US00000003459
RU00000053410,US00000003459
DE00000065265,US00000003459
US00000065267,US00000003459
NL00000065384,US00000003459
NL00000065497,US00000003459
DE00000053529,US00000003459
DE00000053549,US00000003459
US00000064382,US00000003459
US00000073676,US00000003459
GB00000064389,US00000003459
RU00000064430,US00000003459
NL00000053622,US00000003459
DE00000053624,US00000003459
RU00000053711,US00000003459
NL00000094396,US00000003459
US00000094401,US00000003459
RU00000094405,US00000003459
DE00000094143,US00000003459
US00000094145,US00000003459
RU00000094150,US00000003459
FR00000094155,US00000003459
DE00000094157,US00000003459
NL00000094159,US00000003459
FR00000094161,US00000003459
RU00000094166,US00000003459
US00000094168,US00000003459
GB00000094173,US00000003459
FR00000094177,US00000003459
RU00000094178,US00000003459
RU00000094179,US00000003459
FR00000091974,US00000003459
NL00000092100,US00000003459
GB00000093424,US00000003459
GB00000093430,US00000003459
DE00000093431,US00000003459
DE00000093454,US00000003459
FR00000093536,US00000003459
NL00000093666,US00000003459
NL00000063887,US00000003459
RU00000055607,US00000003459
GB00000063920,US00000003459
US00000064177,US00000003459
FR00000053378,US00000003459
FR00000053399,US00000003459
RU00000062833,US00000003459
NL00000062878,US00000003459
DE00000062879,US00000003459
RU00000053097,US00000003459
FR00000063527,US00000003459
NL00000063049,US00000003459
RU00000063067,US00000003459
US00000063070,US00000003459
GB00000063962,US00000003459
US00000064035,US00000003459
RU00000064128,US00000003459
DE00000064132,US00000003459
FR00000053246,US00000003459
RU00000063723,US00000003459
DE00000052495,US00000003459
FR00000052517,US00000003459
GB00000052570,US00000003459
GB00000052678,US00000003459
US00000060093,US00000003459
RU00000061899,US00000003459
DE00000062019,US00000003459
FR00000062534,US00000003459
FR00000052868,US00000003459
NL00000052927,US00000003459
FR00000052961,US00000003459
FR00000063262,US00000003459
DE00000063263,US00000003459
NL00000055585,US00000003459
DE00000061313,US00000003459
DE00000061321,US00000003459
RU00000061373,US00000003459
GB00000061399,US00000003459
US00000061438,US00000003459
DE00000061514,US00000003459
NL00000052324,US00000003459
US00000052376,US00000003459
NL00000052377,US00000003459
US00000059851,US00000003459
DE00000059852,US00000003459
DE00000060027,US00000003459
NL00000061606,US00000003459
FR00000061673,US00000003459
GB00000061782,US00000003459
RU00000061060,US00000003459
NL00000061062,US00000003459
GB00000061073,US00000003459
DE00000061109,US00000003459
US00000061111,US00000003459
US00000061146,US00000003459
US00000059421,US00000003459
RU00000052134,US00000003459
RU00000059539,US00000003459
RU00000059611,US00000003459
GB00000059704,US00000003459
RU00000059708,US00000003459
FR00000059723,US00000003459
US00000059725,US00000003459
RU00000059769,US00000003459
US00000061259,US00000003459
FR00000055509,US00000003459
NL00000058681,US00000003459
DE00000058833,US00000003459
RU00000058839,US00000003459
RU00000058894,US00000003459
FR00000058908,US00000003459
GB00000060798,US00000003459
FR00000060831,US00000003459
GB00000060906,US00000003459
FR00000059017,US00000003459
DE00000059191,US00000003459
FR00000051893,US00000003459
GB00000051906,US00000003459
FR00000051929,US00000003459
GB00000052008,US00000003459
GB00000056392,US00000003459
US00000056437,US00000003459
GB00000057872,US00000003459
RU00000057878,US00000003459
RU00000056460,US00000003459
FR00000060139,US00000003459
NL00000060165,US00000003459
DE00000060248,US00000003459
NL00000060305,US00000003459
GB00000060307,US00000003459
FR00000060359,US00000003459
GB00000060360,US00000003459
FR00000058333,US00000003459
US00000060497,US00000003459
NL00000060547,US00000003459
FR00000055994,US00000003459
RU00000056014,US00000003459
DE00000056113,US00000003459
FR00000056116,US00000003459
RU00000056211,US00000003459
FR00000057671,US00000003459
FR00000057683,US00000003459
GB00000057690,US00000003459
FR00000057739,US00000003459
NL00000057740,US00000003459
GB00000057742,US00000003459
DE00000056229,US00000003459
NL00000056298,US00000003459
US00000056299,US00000003459
FR00000056331,US00000003459
DE00000056377,US00000003459
RU00000057238,US00000003459
NL00000057295,US00000003459
FR00000057311,US00000003459
FR00000073713,US00000002804
DE00000055623,US00000002804
US00000055632,US00000002804
NL00000055741,US00000002804
GB00000057430,US00000002804
US00000057434,US00000002804
GB00000057471,US00000002804
RU00000057478,US00000002804
RU00000057486,US00000002804
NL00000057536,US00000002804
RU00000009927,US00000002804
GB00000055950,US00000002804
GB00000055329,US00000002804
DE00000055453,US00000002804
NL00000055544,US00000002804
RU00000055547,US00000002804
GB00000056879,US00000002804
DE00000056900,US00000002804
DE00000056960,US00000002804
US00000057055,US00000002804
RU00000057065,US00000002804
NL00000057166,US00000002804
GB00000057172,US00000002804
DE00000057237,US00000002804
NL00000055012,US00000002804
US00000056562,US00000002804
US00000055150,US00000002804
NL00000055192,US00000002804
RU00000055208,US00000002804
US00000055260,US00000002804
DE00000055268,US00000002804
GB00000055316,US00000002804
US00000056642,US00000002804
RU00000056669,US00000002804
US00000056734,US00000002804
NL00000056772,US00000002804
RU00000056778,US00000002804
FR00000056791,US00000002804
US00000094019,US00000002804
US00000094020,US00000002804
NL00000094021,US00000002804
NL00000094035,US00000002804
RU00000094111,US00000002804
US00000094113,US00000002804
GB00000094114,US00000002804
US00000094115,US00000002804
FR00000094120,US00000002804
RU00000094122,US00000002804
DE00000094125,US00000002804
GB00000094126,US00000002804
NL00000094129,US00000002804
DE00000094130,US00000002804
US00000083839,US00000002804
GB00000083903,US00000002804
NL00000083958,US00000002804
FR00000088355,US00000002804
NL00000054441,US00000002804
NL00000054502,US00000002804
US00000054506,US00000002804
RU00000054567,US00000002804
DE00000054696,US00000002804
DE00000054797,US00000002804
DE00000054812,US00000002804
DE00000073754,US00000002804
NL00000083007,US00000002804
GB00000072698,US00000002804
GB00000073920,US00000002804
FR00000054818,US00000002804
NL00000054390,US00000002804
RU00000054436,US00000002804
GB00000093185,US00000002804
RU00000093211,US00000002804
NL00000082724,US00000002804
NL00000082816,US00000002804
NL00000083462,US00000002804
US00000087704,US00000002804
US00000087706,US00000002804
NL00000087773,US00000002804
GB00000087780,US00000002804
RU00000087846,US00000002804
US00000083671,US00000002804
NL00000083786,US00000002804
DE00000092690,US00000002804
FR00000083072,US00000002804
RU00000074291,US00000002804
GB00000071270,US00000002804
GB00000093667,US00000002804
GB00000093670,US00000002804
US00000093671,US00000002804
DE00000093594,US00000002804
GB00000093597,US00000002804
GB00000093605,US00000002804
DE00000093613,US00000002804
FR00000074464,US00000002804
FR00000093623,US00000002804
DE00000093628,US00000002804
US00000093632,US00000002804
RU00000093635,US00000002804
DE00000093636,US00000002804
NL00000093637,US00000002804
RU00000093638,US00000002804
RU00000093639,US00000002804
FR00000093640,US00000002804
DE00000093641,US00000002804
NL00000093642,US00000002804
NL00000093643,US00000002804
GB00000093644,US00000002804
US00000093645,US00000002804
GB00000092933,US00000002804
RU00000092934,US00000002804
NL00000074482,US00000002804
NL00000092735,US00000002804
RU00000092781,US00000002804
DE00000092833,US00000002804
NL00000093646,US00000002804
DE00000093647,US00000002804
US00000090980,US00000002804
FR00000091002,US00000002804
DE00000091036,US00000002804
GB00000091065,US00000002804
NL00000077910,US00000002804
RU00000093801,US00000002804
FR00000093802,US00000002804
US00000094007,US00000002804
RU00000091134,US00000002804
US00000091140,US00000002804
US00000093648,US00000002804
FR00000093649,US00000002804
RU00000093650,US00000002804
FR00000092184,US00000002804
DE00000074538,US00000002804
FR00000089773,US00000002804
RU00000089849,US00000002804
US00000093694,US00000002804
US00000074597,US00000002804
RU00000074857,US00000002804
DE00000071386,US00000002804
DE00000071473,US00000002804
FR00000071526,US00000002804
RU00000071811,US00000002804
NL00000092064,US00000002804
NL00000074924,US00000002804
FR00000074927,US00000002804
FR00000072818,US00000002804
US00000062087,US00000002804
FR00000072736,US00000002804
GB00000090013,US00000002804
US00000090917,US00000002804
NL00000006091,US00000002804
RU00000090778,US00000002804
US00000091443,US00000002804
RU00000083118,US00000002804
GB00000072789,US00000002804
RU00000051593,US00000002804
DE00000051504,US00000002804
NL00000051514,US00000002804
GB00000090272,US00000002804
RU00000068069,US00000002804
FR00000083131,US00000002804
NL00000092989,US00000002804
US00000093678,US00000002804
GB00000090485,US00000002804
DE00000008291,US00000002804
US00000026127,US00000002804
FR00000033941,US00000002804
NL00000072712,US00000002804
GB00000042814,US00000002804
RU00000046076,US00000002804
US00000062021,US00000002804
US00000064255,US00000002804
RU00000010325,US00000002804
RU00000010110,US00000002804
NL00000031385,US00000002804
RU00000004833,US00000002804
FR00000023218,US00000002804
GB00000056883,US00000002804
FR00000020561,US00000002804
RU00000040529,US00000002804
GB00000034563,US00000002804
RU00000024386,US00000002804
FR00000025487,US00000002804
NL00000055274,US00000002804
US00000036609,US00000002804
GB00000012634,US00000002804
FR00000033291,US00000002804
NL00000078003,US00000002804
RU00000092430,US00000002804
FR00000092018,US00000002804
DE00000072923,US00000002804
GB00000018275,US00000002804
GB00000023937,US00000002804
NL00000026866,US00000002804
RU00000012542,US00000002804
GB00000041458,US00000002804
DE00000030000,US00000002804
RU00000015362,US00000002804
US00000030005,US00000002804
GB00000015438,US00000002804
DE00000062345,US00000002804
RU00000027282,US00000002804
US00000027281,US00000002804
US00000023280,US00000002804
DE00000019796,US00000002804
NL00000030764,US00000002804
US00000045657,US00000002804
FR00000063974,US00000002804
NL00000025587,US00000002804
NL00000074242,US00000002804
RU00000018341,US00000002804
GB00000024029,US00000002804
FR00000034024,US00000002804
NL00000029811,US00000002804
US00000050198,US00000002804
GB00000041468,US00000002804
NL00000051587,US00000002804
GB00000035699,US00000002804
RU00000040499,US00000002804
NL00000026634,US00000002804
US00000038291,US00000002804
RU00000032248,US00000002804
RU00000076166,US00000002804
RU00000013489,US00000002804
DE00000076447,US00000002804
RU00000018695,US00000002804
RU00000041193,US00000002804
GB00000062852,US00000002804
US00000015108,US00000002804
NL00000039203,US00000002804
DE00000010721,US00000002804
DE00000046680,US00000002804
NL00000007069,US00000002804
RU00000020868,US00000002804
RU00000031320,US00000002804
NL00000017682,US00000002804
US00000046495,US00000002804
RU00000018167,US00000002804
FR00000027495,US00000002804
FR00000014476,US00000002804
DE00000030901,US00000002804
DE00000076199,US00000002804
GB00000011091,US00000002804
RU00000038389,US00000002804
GB00000049964,US00000002804
DE00000082714,US00000002804
NL00000024685,US00000002804
DE00000045230,US00000002804
DE00000038557,US00000002804
GB00000050273,US00000002804
GB00000012165,US00000002804
GB00000026399,US00000002804
DE00000012499,US00000002804
NL00000012467,US00000002804
DE00000043194,US00000002804
US00000032751,US00000002804
NL00000022623,US00000002804
RU00000036367,US00000002804
NL00000018577,US00000002804
FR00000038335,US00000002804
NL00000015677,US00000002804
GB00000049237,US00000002804
GB00000009750,US00000002804
NL00000024441,US00000002804
NL00000041180,US00000002804
US00000028315,US00000002804
US00000042365,US00000002804
DE00000030218,US00000002804
RU00000040157,US00000002804
NL00000008420,US00000002804
NL00000028418,US00000002804
GB00000009689,US00000002804
US00000023336,US00000002804
US00000071075,US00000002804
FR00000023847,US00000002804
NL00000050082,US00000002804
US00000082175,US00000002804
NL00000048778,US00000002804
DE00000015614,US00000002804
GB00000022722,US00000002804
US00000089714,US00000002804
NL00000083969,US00000002804
GB00000039263,US00000002804
GB00000003275,US00000002804
GB00000085355,US00000002804
GB00000038968,US00000002804
FR00000035612,US00000002804
US00000047065,US00000002804
US00000029663,US00000002804
DE00000049972,US00000002804
DE00000021203,US00000002804
US00000005129,US00000002804
RU00000021139,US00000002804
GB00000007133,US00000002804
US00000039119,US00000002804
DE00000072848,US00000002804
DE00000072660,US00000002804
NL00000041313,US00000002804
DE00000027517,US00000002804
NL00000025110,US00000002804
GB00000018494,US00000002804
US00000049988,US00000002804
DE00000043662,US00000002804
RU00000020430,US00000002804
US00000083137,US00000002804
DE00000043221,US00000002804
DE00000038214,US00000002804
GB00000025154,US00000002804
US00000030049,US00000002804
NL00000040179,US00000002804
RU00000077687,US00000002804
GB00000036043,US00000002804
FR00000085476,US00000002804
GB00000024078,US00000002804
RU00000035617,US00000002804
GB00000032961,US00000002804
FR00000035138,US00000002804
FR00000045429,US00000002804
NL00000014500,US00000002804
RU00000016273,US00000002804
FR00000031341,US00000002804
RU00000022960,US00000002804
US00000020746,US00000002804
FR00000004184,US00000002804
GB00000011810,US00000002804
US00000011457,US00000002804
GB00000007262,US00000002804
FR00000013539,US00000002804
RU00000059668,US00000002804
US00000026738,US00000002804
DE00000010400,US00000002804
RU00000011049,US00000002804
GB00000072895,US00000002804
RU00000031354,US00000002804
US00000035269,US00000002804
DE00000009823,US00000002804
GB00000004508,US00000002804
GB00000011146,US00000002804
RU00000041860,US00000002804
DE00000024495,US00000002804
FR00000033783,US00000002804
GB00000011685,US00000002804
US00000037182,US00000002804
DE00000039410,US00000002804
RU00000007207,US00000002804
FR00000049591,US00000002804
NL00000013402,US00000002804
GB00000027923,US00000002804
FR00000017274,US00000002804
GB00000051735,US00000002804
GB00000031221,US00000002804
DE00000062264,US00000002804
NL00000021595,US00000002804
GB00000005550,US00000002804
US00000021092,US00000002804
FR00000030353,US00000002804
RU00000035875,US00000002804
FR00000048675,US00000002804
FR00000081610,US00000002804
DE00000058565,US00000002804
NL00000045121,US00000002804
DE00000009220,US00000002804
NL00000007083,US00000002804
DE00000022745,US00000002804
FR00000029561,US00000002804
GB00000027913,US00000002804
FR00000029824,US00000002804
NL00000021359,US00000002804
RU00000036500,US00000002804
RU00000030031,US00000002804
US00000024838,US00000002804
DE00000015043,US00000002804
RU00000027759,US00000002804
FR00000030359,US00000002804
NL00000050045,US00000002804
FR00000029278,US00000002804
GB00000019744,US00000002804
US00000006041,US00000002804
NL00000022557,US00000002804
GB00000040634,US00000002804
DE00000033919,US00000002804
DE00000038320,US00000002804
NL00000075038,US00000002804
DE00000036622,US00000002804
DE00000009208,US00000002804
GB00000073799,US00000002804
DE00000042294,US00000002804
GB00000047669,US00000002804
DE00000048562,US00000002804
DE00000064764,US00000002804
NL00000030097,US00000002804
GB00000023389,US00000002804
DE00000021371,US00000002804
GB00000083084,US00000002804
RU00000014371,US00000002804
US00000025051,US00000002804
FR00000019799,US00000002804
RU00000019190,US00000002804
FR00000019737,US00000002804
GB00000016941,US00000002804
NL00000051719,US00000002804
FR00000004585,US00000002804
US00000069416,US00000002804
DE00000026050,US00000002804
DE00000026976,US00000002804
US00000047711,US00000002804
RU00000009472,US00000002804
US00000020335,US00000002804
GB00000015588,US00000002804
RU00000012970,US00000002804
DE00000022809,US00000002804
NL00000027303,US00000002804
GB00000005624,US00000002804
FR00000037268,US00000002804
US00000049804,US00000002804
US00000055785,US00000002804
FR00000022394,US00000002804
GB00000035774,US00000002804
FR00000004643,US00000002804
GB00000050011,US00000002804
GB00000027650,US00000002804
DE00000033243,US00000002804
GB00000028714,US00000002804
RU00000005789,US00000002804
DE00000035262,US00000002804
GB00000005302,US00000002804
RU00000043208,US00000002804
DE00000014447,US00000002804
FR00000046177,US00000002804
DE00000048148,US00000002804
DE00000024584,US00000002804
GB00000046506,US00000002804
RU00000041218,US00000002804
FR00000027378,US00000002804
US00000019724,US00000002804
NL00000028811,US00000002804
RU00000036198,US00000002804
GB00000045923,US00000002804
DE00000049555,US00000002804
NL00000072271,US00000002804
NL00000004735,US00000002804
RU00000037898,US00000002804
US00000025253,US00000002804
DE00000035381,US00000002804
NL00000076088,US00000002804
GB00000083106,US00000002804
FR00000012882,US00000002804
RU00000043533,US00000002804
GB00000076604,US00000002804
RU00000039439,US00000002804
NL00000041460,US00000002804
DE00000062298,US00000002804
FR00000028462,US00000002804
DE00000022542,US00000002804
DE00000027781,US00000002804
NL00000013768,US00000002804
DE00000019745,US00000002804
DE00000044613,US00000002804
DE00000056608,US00000002804
GB00000042863,US00000002804
RU00000072747,US00000002804
FR00000026120,US00000002804
US00000068549,US00000002804
RU00000070441,US00000002804
GB00000072827,US00000002804
RU00000054026,US00000002804
RU00000077439,US00000002804
RU00000052963,US00000002804
RU00000067366,US00000002804
US00000051578,US00000002804
US00000033096,US00000002804
DE00000015759,US00000002804
FR00000081793,US00000002804
NL00000067074,US00000002804
DE00000083510,US00000002804
GB00000074775,US00000002804
NL00000027812,US00000002804
GB00000003257,US00000002804
GB00000038532,US00000002804
US00000014927,US00000002804
US00000006756,US00000002804
DE00000032721,US00000002804
US00000047850,US00000002804
NL00000008966,US00000002804
RU00000067094,US00000002804
GB00000024696,US00000002804
GB00000031483,US00000002804
RU00000038725,US00000002804
FR00000038578,US00000002804
GB00000064065,US00000002804
GB00000011642,US00000002804
DE00000072790,US00000002804
US00000037710,US00000002804
NL00000062988,US00000002804
FR00000090805,US00000002804
DE00000021178,US00000002804
RU00000083258,US00000002804
DE00000047918,US00000002804
FR00000020930,US00000002804
GB00000084721,US00000002804
GB00000011126,US00000002804
NL00000023238,US00000002804
DE00000049453,US00000002804
US00000072627,US00000002804
US00000018395,US00000002804
GB00000092579,US00000002804
DE00000048522,US00000002804
US00000049419,US00000002804
FR00000039343,US00000002804
NL00000046208,US00000002804
US00000047740,US00000002804
US00000017968,US00000002804
GB00000008935,US00000002804
RU00000040916,US00000002804
NL00000046435,US00000002804
FR00000049630,US00000002804
DE00000033231,US00000002804
US00000070371,US00000002804
US00000064117,US00000002804
NL00000042271,US00000002804
NL00000051789,US00000002804
NL00000017998,US00000002804
FR00000035160,US00000002804
FR00000045013,US00000002804
FR00000022228,US00000002804
DE00000024341,US00000002804
US00000069227,US00000002804
GB00000026951,US00000002804
FR00000051800,US00000002804
FR00000051693,US00000002804
GB00000046836,US00000002804
DE00000047950,US00000002804
DE00000079457,US00000002804
DE00000067053,US00000002804
RU00000013090,US00000002804
FR00000007222,US00000002804
NL00000021785,US00000002804
GB00000019847,US00000002804
DE00000042815,US00000002804
FR00000005146,US00000002804
NL00000033885,US00000002804
NL00000017737,US00000002804
US00000036383,US00000002804
DE00000011136,US00000002804
RU00000026885,US00000002804
NL00000081075,US00000002804
NL00000033843,US00000002804
DE00000049981,US00000002804
NL00000045146,US00000002804
GB00000045546,US00000002804
US00000006121,US00000002804
GB00000017955,US00000002804
US00000011991,US00000002804
FR00000043899,US00000002804
GB00000022607,US00000002804
NL00000016040,US00000002804
US00000013676,US00000002804
FR00000048282,US00000002804
FR00000033706,US00000002804
DE00000025241,US00000002804
RU00000011631,US00000002804
NL00000010531,US00000002804
GB00000022102,US00000002804
DE00000046811,US00000002804
GB00000079935,US00000002804
DE00000040937,US00000002804
FR00000024908,US00000002804
DE00000042572,US00000002804
GB00000014097,US00000002804
US00000080459,US00000002804
RU00000019438,US00000002804
RU00000083004,US00000002804
FR00000021028,US00000002804
FR00000033285,US00000002804
NL00000047000,US00000002804
GB00000051509,US00000002804
RU00000023851,US00000002804
GB00000026900,US00000002804
DE00000031128,US00000002804
US00000079061,US00000002804
FR00000085935,US00000002804
US00000025017,US00000002804
GB00000028691,US00000002804
FR00000027818,US00000002804
GB00000013444,US00000002804
RU00000006804,US00000002804
FR00000049456,US00000002804
NL00000007096,US00000002804
NL00000062032,US00000002804
RU00000071284,US00000002804
DE00000040885,US00000002804
GB00000032228,US00000002804
FR00000043635,US00000002804
US00000036418,US00000002804
FR00000046917,US00000002804
RU00000004174,US00000002804
FR00000011845,US00000002804
NL00000049935,US00000002804
FR00000027476,US00000002804
GB00000026957,US00000002804
NL00000021046,US00000002804
DE00000012368,US00000002804
DE00000045570,US00000002804
DE00000042081,US00000002804
GB00000090437,US00000002804
NL00000070375,US00000002804
RU00000037382,US00000002804
DE00000034390,US00000002804
NL00000030089,US00000002804
NL00000030084,US00000002804
RU00000037870,US00000002804
NL00000037179,US00000002804
NL00000033193,US00000002804
US00000038494,US00000002804
NL00000041269,US00000002804
DE00000010564,US00000002804
DE00000005572,US00000002804
NL00000004250,US00000002804
NL00000009738,US00000002804
DE00000091715,US00000002804
NL00000011365,US00000002804
GB00000008738,US00000002804
DE00000012496,US00000002804
GB00000049233,US00000002804
GB00000044935,US00000002804
RU00000013925,US00000002804
GB00000005599,US00000002804
US00000037184,US00000002804
US00000043957,US00000002804
NL00000036111,US00000002804
NL00000024165,US00000002804
NL00000009937,US00000002804
RU00000062080,US00000002804
NL00000027773,US00000002804
FR00000011644,US00000002804
US00000004200,US00000002804
US00000039281,US00000002804
DE00000010610,US00000002804
US00000056862,US00000002804
RU00000036022,US00000002804
DE00000061589,US00000002804
NL00000026811,US00000002804
DE00000019740,US00000002804
US00000072954,US00000002804
RU00000015581,US00000002804
GB00000044064,US00000002804
GB00000016966,US00000002804
NL00000029376,US00000002804
FR00000018306,US00000002804
GB00000039723,US00000002804
US00000009124,US00000002804
US00000006985,US00000002804
RU00000072842,US00000002804
FR00000073500,US00000002804
RU00000021647,US00000002804
DE00000050161,US00000002804
RU00000032889,US00000002804
NL00000083263,US00000002804
RU00000041292,US00000002804
NL00000004478,US00000002804
GB00000028633,US00000002804
GB00000046587,US00000002804
DE00000082760,US00000002804
RU00000021962,US00000002804
FR00000067988,US00000002804
DE00000026404,US00000002804
RU00000011961,US00000002804
GB00000020739,US00000002804
NL00000042862,US00000002804
GB00000022674,US00000002804
RU00000027492,US00000002804
FR00000059600,US00000002804
RU00000022605,US00000002804
GB00000093589,US00000002804
RU00000043405,US00000002804
RU00000007430,US00000002804
US00000033263,US00000002804
DE00000029551,US00000002804
DE00000016391,US00000002804
US00000049995,US00000002804
FR00000025440,US00000002804
RU00000022110,US00000002804
RU00000018962,US00000002804
